region_id,type,label,AO_future,AO_pressures,AO_resilience,AO_score,AO_status,AO_trend,BD_future,BD_pressures,BD_resilience,BD_score,BD_status,BD_trend,CP_future,CP_pressures,CP_resilience,CP_score,CP_status,CP_trend,CS_future,CS_pressures,CS_resilience,CS_score,CS_status,CS_trend,CW_future,CW_pressures,CW_resilience,CW_score,CW_status,CW_trend,ECO_future,ECO_pressures,ECO_resilience,ECO_score,ECO_status,ECO_trend,FIS_future,FIS_pressures,FIS_resilience,FIS_score,FIS_status,FIS_trend,FP_future,FP_pressures,FP_resilience,FP_score,FP_status,FP_trend,HAB_future,HAB_pressures,HAB_resilience,HAB_score,HAB_status,HAB_trend,ICO_future,ICO_pressures,ICO_resilience,ICO_score,ICO_status,ICO_trend,Index_future,Index_score,LE_future,LE_pressures,LE_resilience,LE_score,LE_status,LE_trend,LIV_future,LIV_pressures,LIV_resilience,LIV_score,LIV_status,LIV_trend,LSP_future,LSP_pressures,LSP_resilience,LSP_score,LSP_status,LSP_trend,MAR_future,MAR_pressures,MAR_resilience,MAR_score,MAR_status,MAR_trend,NP_future,NP_pressures,NP_resilience,NP_score,NP_status,NP_trend,SP_future,SP_pressures,SP_resilience,SP_score,SP_status,SP_trend,SPP_future,SPP_pressures,SPP_resilience,SPP_score,SPP_status,SPP_trend,TR_future,TR_pressures,TR_resilience,TR_score,TR_status,TR_trend
10.0,eez,Nauru,50.66,39.01,58.29,49.08,47.49,0.0,72.75,NA,NA,77.99,83.23,-0.24,99.49,37.37,47.04,97.95,96.41,NA,NA,NA,NA,NA,NA,NA,48.27,71.71,53.29,51.35,54.44,-0.08,75.78,34.82,62.02,72.66,69.53,0.0,95.7,45.64,59.14,94.7,93.7,-0.03,95.7,NA,NA,94.7,93.7,-0.03,64.75,40.44,61.22,68.7,72.65,-0.26,73.56,43.91,59.54,71.78,70.0,0.0,65.51,65.52,72.04,NA,NA,74.41,76.78,-0.18,68.31,37.21,54.92,76.16,84.02,-0.37,0.0,45.62,53.29,0.0,0.0,0.0,0.1,23.48,53.29,0.08,0.06,0.85,NA,NA,NA,NA,NA,NA,36.78,NA,NA,35.89,35.0,0.0,80.74,47.44,46.93,87.28,93.81,-0.21,48.39,54.9,53.29,42.76,37.14,0.46
11.0,eez,Marshall Islands,57.71,30.04,61.74,54.91,52.12,0.0,91.28,NA,NA,92.33,93.39,-0.11,100.0,37.41,51.26,97.85,95.7,NA,89.42,37.42,51.26,87.46,85.51,NA,65.32,69.45,52.72,68.93,72.54,-0.07,25.66,28.85,61.26,41.41,57.15,-0.98,69.69,33.13,58.57,67.5,65.3,-0.02,69.69,NA,NA,67.5,65.3,-0.02,100.0,33.55,62.02,96.99,93.97,0.0,69.39,35.5,58.87,66.78,64.17,0.01,77.41,76.17,47.61,NA,NA,59.1,70.58,-0.67,69.56,32.11,54.35,76.79,84.02,-0.37,42.4,40.59,52.72,40.35,38.29,0.1,NA,25.05,52.72,NA,NA,NA,100.0,26.59,60.55,94.06,88.12,1.0,55.9,NA,NA,53.56,51.23,0.05,82.55,35.54,46.62,87.68,92.81,-0.22,97.18,55.17,52.72,85.96,74.74,0.46
12.0,eez,Wake Island,100.0,18.38,71.92,93.5,87.01,0.0,87.79,NA,NA,85.74,83.68,-0.14,77.78,35.45,49.64,76.04,74.3,NA,NA,NA,NA,NA,NA,NA,61.37,61.26,37.52,64.42,67.48,-0.02,69.47,23.58,69.76,69.5,69.53,-0.23,18.89,18.49,72.45,18.04,17.2,-0.12,18.89,NA,NA,18.04,17.2,-0.12,82.11,33.71,65.54,78.2,74.3,NA,60.27,26.84,66.25,56.8,53.33,0.0,71.0,70.01,71.03,NA,NA,73.9,76.78,-0.3,72.59,24.53,57.7,78.3,84.02,-0.37,100.0,31.11,38.87,100.0,100.0,1.0,NA,21.03,38.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.13,NA,NA,78.4,76.67,0.5,93.48,22.0,51.25,93.27,93.06,-0.14,NA,46.21,37.52,NA,NA,NA
13.0,eez,Northern Mariana Islands and Guam,91.83,19.7,67.84,85.51,79.19,0.0,94.36,NA,NA,94.77,95.18,-0.1,99.33,31.75,44.99,98.01,96.7,-0.02,95.06,32.46,44.99,93.17,91.28,NA,57.37,65.06,39.16,61.05,64.72,-0.04,51.05,20.45,70.89,48.59,46.14,-0.09,33.25,21.78,72.61,30.73,28.2,0.02,32.07,NA,NA,29.64,27.2,0.02,100.0,26.39,64.18,98.55,97.09,-0.01,64.62,30.99,67.06,61.06,57.5,0.01,76.63,74.57,57.66,NA,NA,63.78,69.9,-0.38,64.27,20.45,61.7,78.97,93.66,-0.67,68.27,38.4,40.5,58.99,49.71,0.55,0.94,20.31,40.21,0.89,0.85,0.05,NA,NA,NA,NA,NA,NA,66.44,NA,NA,60.03,53.61,0.28,88.72,27.15,51.36,90.99,93.26,-0.19,95.52,48.33,39.16,85.13,74.74,0.46
14.0,eez,Taiwan,89.05,43.58,75.3,83.96,78.87,0.04,93.48,NA,NA,92.68,91.89,-0.12,100.0,35.58,77.09,97.89,95.78,-0.01,100.0,40.16,77.08,95.63,91.27,-0.02,47.11,61.94,86.98,45.6,44.09,-0.02,100.0,34.18,75.89,96.85,93.7,0.0,38.8,43.52,73.85,36.8,34.8,0.02,40.34,NA,NA,37.29,34.24,0.09,100.0,35.49,79.41,95.4,90.81,-0.01,72.57,47.94,75.46,68.29,64.0,0.06,71.56,67.93,100.0,NA,NA,92.06,84.12,0.44,100.0,35.02,73.79,87.27,74.53,0.89,27.57,49.78,86.13,24.85,22.13,0.19,43.19,32.57,79.95,38.19,33.2,0.22,56.86,23.35,76.71,55.23,53.61,-0.17,50.07,NA,NA,46.57,43.06,0.13,86.96,44.62,71.03,89.96,92.96,-0.23,38.71,44.75,86.98,32.35,26.0,0.52
15.0,eez,Philippines,62.97,58.05,64.34,62.06,61.15,0.01,78.16,NA,NA,84.0,89.84,-0.26,89.03,42.51,66.41,92.47,95.91,-0.22,48.37,42.89,65.55,68.8,89.24,-0.8,52.89,73.34,76.66,54.77,56.66,-0.12,45.68,44.99,55.7,46.31,46.94,-0.09,39.8,57.45,61.59,39.45,39.1,0.01,35.75,NA,NA,35.23,34.72,0.02,80.12,44.79,66.77,84.29,88.46,-0.25,65.31,55.75,67.1,63.49,61.67,0.03,51.52,55.64,38.78,NA,NA,44.78,50.78,-0.38,31.87,44.2,54.96,43.24,54.62,-0.67,37.86,57.67,74.39,36.62,35.39,0.02,18.18,32.76,64.13,16.97,15.75,0.08,41.89,31.93,72.58,47.79,53.7,-0.53,51.58,NA,NA,50.06,48.53,0.03,76.19,56.94,60.52,83.7,91.21,-0.26,15.83,57.25,76.66,16.46,17.09,-0.21
16.0,eez,Australia,100.0,14.9,89.29,97.83,95.66,0.01,99.28,NA,NA,94.85,90.43,0.03,100.0,20.77,92.93,89.4,78.8,0.27,100.0,20.04,92.93,92.92,85.84,0.72,88.71,45.75,92.93,83.53,78.34,-0.03,100.0,18.39,81.6,100.0,100.0,0.06,58.27,19.2,89.01,52.78,47.3,0.0,48.8,NA,NA,44.16,39.52,0.01,100.0,18.86,89.71,94.48,88.96,0.3,94.53,21.29,89.82,85.13,75.73,0.03,87.56,82.14,100.0,NA,NA,95.62,91.23,0.51,100.0,18.09,67.82,91.23,82.47,0.97,100.0,28.11,92.93,100.0,100.0,0.08,16.15,15.53,88.06,14.42,12.69,0.05,72.66,13.6,90.35,67.68,62.69,-0.14,97.26,NA,NA,92.57,87.87,0.06,98.57,21.08,90.2,95.23,91.89,-0.23,68.88,33.29,92.93,62.88,56.88,0.02
17.0,eez,Papua New Guinea,53.59,38.81,51.76,52.28,50.96,0.01,87.77,NA,NA,88.02,88.26,-0.02,92.03,40.14,39.8,89.03,86.02,0.11,96.72,39.86,38.42,83.89,71.07,0.55,52.48,76.33,45.75,63.54,74.6,-0.29,100.0,41.26,51.97,100.0,100.0,-0.03,82.0,45.48,51.59,82.35,82.7,-0.04,81.99,NA,NA,82.35,82.7,-0.04,100.0,39.01,53.85,92.16,84.32,0.21,64.67,41.39,55.4,62.33,60.0,0.05,64.19,63.57,100.0,NA,NA,100.0,100.0,0.49,100.0,43.45,39.0,100.0,100.0,1.0,9.66,45.67,45.75,9.66,9.65,0.0,0.02,33.57,45.75,0.02,0.02,-0.25,33.21,32.87,56.72,33.6,33.99,-0.15,37.16,NA,NA,35.99,34.83,0.02,75.55,45.38,42.29,83.87,92.2,-0.25,6.95,61.03,45.75,6.99,7.04,0.06
18.0,eez,Fiji,54.78,31.22,62.35,52.35,49.93,-0.01,82.28,NA,NA,86.98,91.68,-0.23,98.76,42.91,53.39,97.95,97.14,-0.03,52.51,39.91,54.42,67.54,82.57,-0.61,82.07,63.62,49.73,80.76,79.46,0.12,82.31,35.28,57.27,80.55,78.79,-0.04,48.59,36.48,55.63,47.25,45.9,-0.01,48.58,NA,NA,47.23,45.89,-0.01,83.58,36.78,60.59,87.21,90.85,-0.24,61.68,37.66,59.44,59.3,56.92,0.02,69.37,71.56,56.14,NA,NA,66.99,77.84,-0.5,29.96,36.42,45.76,53.42,76.88,-0.96,78.75,43.22,49.73,77.92,77.1,0.0,0.02,28.92,49.73,0.02,0.02,NA,49.37,38.89,63.95,47.67,45.98,-0.01,70.22,NA,NA,68.61,67.01,0.01,80.99,38.38,46.25,86.75,92.51,-0.22,99.02,52.7,49.73,99.51,100.0,0.0
19.0,eez,Tuvalu,49.45,30.35,58.89,47.29,45.12,0.0,90.84,NA,NA,93.58,96.32,-0.1,100.0,35.22,48.6,100.0,100.0,0.06,NA,NA,NA,NA,NA,NA,63.28,70.15,53.93,66.97,70.67,-0.08,100.0,31.35,62.88,100.0,100.0,0.02,95.84,36.21,58.81,93.17,90.5,-0.02,95.83,NA,NA,93.16,90.49,-0.02,100.0,32.08,61.73,100.0,100.0,0.03,66.15,35.56,59.5,63.58,61.0,0.01,74.9,73.64,100.0,NA,NA,100.0,100.0,0.51,100.0,33.0,52.26,100.0,100.0,1.0,7.73,38.73,53.93,7.55,7.36,0.0,1.38,22.09,53.93,1.08,0.78,1.0,NA,NA,NA,NA,NA,NA,36.94,NA,NA,35.56,34.18,0.0,81.68,36.93,46.9,87.16,92.64,-0.23,62.83,51.93,53.93,52.58,42.33,0.71
20.0,eez,South Korea,100.0,32.12,74.19,94.7,89.39,0.03,91.21,NA,NA,90.09,88.98,-0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.56,63.24,86.76,66.55,63.54,0.03,100.0,35.13,73.4,100.0,100.0,0.01,41.4,41.3,72.06,40.05,38.7,-0.05,44.98,NA,NA,43.52,42.06,-0.06,93.51,37.43,76.38,89.63,85.76,-0.06,72.2,42.19,77.53,66.6,61.0,0.1,69.25,66.69,100.0,NA,NA,94.78,89.56,0.48,100.0,29.19,65.6,89.56,79.12,0.94,38.35,46.17,82.22,35.91,33.46,0.04,64.11,30.67,78.46,62.05,60.0,-0.13,63.12,22.51,84.17,65.25,67.37,-0.4,55.27,NA,NA,51.25,47.23,0.07,88.91,43.72,71.23,90.56,92.21,-0.19,29.84,46.15,86.76,27.39,24.95,0.09
21.0,eez,North Korea,74.74,47.4,48.87,73.27,71.8,0.05,88.72,NA,NA,91.95,95.19,-0.06,100.0,55.32,32.3,100.0,100.0,0.17,NA,NA,NA,NA,NA,NA,51.5,83.85,53.65,55.76,60.01,-0.06,47.28,48.63,34.98,48.4,49.52,0.0,40.87,56.5,49.21,43.24,45.6,-0.12,36.39,NA,NA,38.33,40.26,-0.1,100.0,51.23,53.98,98.92,97.84,0.04,63.61,55.48,50.32,61.8,60.0,0.12,52.67,53.93,73.49,NA,NA,70.21,66.93,0.16,99.7,48.63,39.06,92.02,84.35,0.32,0.06,61.15,54.22,0.06,0.06,0.0,15.23,42.21,51.78,15.13,15.02,-0.03,17.32,40.38,51.33,24.88,32.44,-0.75,31.83,NA,NA,30.93,30.03,0.06,77.43,57.56,41.78,84.98,92.53,-0.17,0.0,67.06,53.65,0.0,0.0,0.0
24.0,eez,Cambodia,67.45,52.9,61.95,66.35,65.26,0.01,79.04,NA,NA,83.09,87.14,-0.17,80.88,42.57,59.81,80.36,79.85,-0.07,77.57,44.48,58.72,76.72,75.88,-0.04,44.21,78.01,71.99,50.23,56.25,-0.29,100.0,51.09,48.39,100.0,100.0,0.19,52.27,57.35,56.9,53.18,54.1,-0.05,52.11,NA,NA,53.02,53.93,-0.05,85.47,43.81,61.78,84.91,84.36,-0.07,54.93,50.7,62.28,53.72,52.5,0.01,63.77,63.98,74.38,NA,NA,74.66,74.94,0.1,48.76,51.09,40.48,49.32,49.88,0.02,58.54,56.02,69.71,57.28,56.01,0.0,11.61,36.87,57.4,10.95,10.28,0.09,5.35,36.95,65.95,8.48,11.62,-0.95,56.74,NA,NA,55.5,54.25,0.01,72.61,57.82,55.67,81.26,89.91,-0.28,100.0,61.02,71.99,91.37,82.74,0.48
25.0,eez,Thailand,79.42,48.94,66.56,76.69,73.96,0.02,80.64,NA,NA,85.38,90.11,-0.26,77.24,42.02,63.85,82.21,87.18,-0.28,71.81,43.38,63.45,78.73,85.65,-0.34,51.34,72.0,78.0,53.21,55.08,-0.13,100.0,43.56,58.85,100.0,100.0,0.04,59.0,50.64,62.64,57.9,56.8,0.0,67.13,NA,NA,66.39,65.64,-0.05,83.8,41.6,70.07,86.79,89.77,-0.24,63.16,49.29,68.2,60.81,58.46,0.03,72.03,71.53,94.68,NA,NA,85.66,76.64,0.49,89.35,43.56,57.72,71.32,53.28,0.94,54.56,55.5,73.46,51.5,48.45,0.1,85.48,36.91,69.51,85.54,85.6,-0.16,87.65,31.43,70.33,79.61,71.56,0.14,58.86,NA,NA,56.16,53.45,0.06,77.48,51.93,64.05,83.97,90.45,-0.27,51.52,55.61,78.0,51.32,51.12,-0.1
26.0,eez,Andaman and Nicobar,68.97,34.96,62.91,65.64,62.31,0.02,91.77,NA,NA,91.51,91.25,-0.09,100.0,34.67,63.32,96.73,93.45,0.12,92.6,37.17,61.68,89.63,86.65,-0.02,58.33,73.69,76.31,60.92,63.51,-0.13,94.36,37.31,56.32,91.97,89.58,-0.01,33.8,41.71,61.64,32.35,30.9,0.04,33.8,NA,NA,32.35,30.9,0.04,100.0,35.42,67.98,94.68,89.35,0.05,68.23,38.09,63.62,65.04,61.85,0.03,68.09,66.43,80.52,NA,NA,77.79,75.06,0.04,66.68,39.63,52.44,63.61,60.54,0.09,17.54,47.42,76.31,16.78,16.01,0.0,NA,29.61,68.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.89,NA,NA,40.91,38.93,0.01,83.55,43.61,59.67,88.35,93.14,-0.23,43.96,56.76,76.31,42.36,40.76,0.02
28.0,eez,Comoro Islands,44.89,39.12,55.4,43.74,42.6,0.0,86.41,NA,NA,88.57,90.73,-0.12,84.12,44.12,51.47,83.12,82.13,0.0,86.97,46.34,51.47,86.24,85.52,0.0,36.53,78.68,58.82,43.92,51.31,-0.33,91.72,51.96,46.17,92.57,93.41,0.0,61.87,44.95,56.42,55.39,48.9,0.34,61.87,NA,NA,55.39,48.9,0.34,92.59,43.87,58.99,90.39,88.19,0.0,65.19,47.09,60.3,62.59,60.0,0.06,62.76,62.47,92.62,NA,NA,92.15,91.68,0.01,93.52,51.96,59.53,91.73,89.94,0.02,0.34,53.0,62.8,0.33,0.33,0.0,NA,34.08,53.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.76,NA,NA,31.46,30.16,0.03,80.22,46.51,51.58,86.75,93.27,-0.23,38.63,60.31,58.82,37.64,36.64,0.09
29.0,eez,Mayotte,57.54,25.23,80.43,52.77,48.0,0.02,95.29,NA,NA,94.07,92.85,-0.11,100.0,24.42,82.21,92.81,85.61,0.09,100.0,29.34,82.21,92.78,85.57,0.0,51.81,63.15,81.99,51.33,50.85,-0.06,100.0,27.41,66.87,100.0,100.0,0.0,68.75,32.48,79.8,59.32,49.9,0.33,68.53,NA,NA,59.14,49.74,0.33,100.0,27.32,79.96,96.39,92.77,0.03,58.14,32.44,77.8,54.07,50.0,0.02,77.79,74.39,100.0,NA,NA,100.0,100.0,0.19,100.0,27.41,52.97,100.0,100.0,0.38,100.0,37.74,79.99,100.0,100.0,1.0,0.63,15.5,75.38,0.7,0.78,-0.59,58.16,17.26,77.92,59.25,60.34,-0.35,79.07,NA,NA,77.03,75.0,0.51,90.58,32.96,74.55,91.76,92.93,-0.24,67.55,43.57,81.99,64.7,61.85,-0.05
30.0,eez,Glorioso Islands,58.02,20.24,78.5,53.01,48.0,0.02,95.84,NA,NA,94.32,92.8,-0.1,100.0,22.95,80.1,92.79,85.57,0.09,NA,NA,NA,NA,NA,NA,93.33,38.22,79.88,87.69,82.05,0.0,100.0,24.08,61.35,96.71,93.41,0.06,52.34,26.45,77.66,44.67,37.0,0.37,52.34,NA,NA,44.67,37.0,0.37,100.0,23.07,78.02,96.39,92.79,0.05,73.26,20.17,75.66,66.86,60.47,0.04,82.0,77.1,100.0,NA,NA,95.05,90.1,0.32,100.0,24.08,44.64,93.4,86.79,0.57,100.0,23.91,77.89,100.0,100.0,1.0,NA,17.72,73.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.63,NA,NA,83.43,80.24,0.52,91.69,25.51,72.44,92.25,92.81,-0.25,69.82,30.35,79.88,65.83,61.85,-0.05
