region_id,type,label,AO_future,AO_pressures,AO_resilience,AO_score,AO_status,AO_trend,BD_future,BD_pressures,BD_resilience,BD_score,BD_status,BD_trend,CP_future,CP_pressures,CP_resilience,CP_score,CP_status,CP_trend,CS_future,CS_pressures,CS_resilience,CS_score,CS_status,CS_trend,CW_future,CW_pressures,CW_resilience,CW_score,CW_status,CW_trend,ECO_future,ECO_pressures,ECO_resilience,ECO_score,ECO_status,ECO_trend,FIS_future,FIS_pressures,FIS_resilience,FIS_score,FIS_status,FIS_trend,FP_future,FP_pressures,FP_resilience,FP_score,FP_status,FP_trend,HAB_future,HAB_pressures,HAB_resilience,HAB_score,HAB_status,HAB_trend,ICO_future,ICO_pressures,ICO_resilience,ICO_score,ICO_status,ICO_trend,Index_future,Index_score,LE_future,LE_pressures,LE_resilience,LE_score,LE_status,LE_trend,LIV_future,LIV_pressures,LIV_resilience,LIV_score,LIV_status,LIV_trend,LSP_future,LSP_pressures,LSP_resilience,LSP_score,LSP_status,LSP_trend,MAR_future,MAR_pressures,MAR_resilience,MAR_score,MAR_status,MAR_trend,NP_future,NP_pressures,NP_resilience,NP_score,NP_status,NP_trend,SP_future,SP_pressures,SP_resilience,SP_score,SP_status,SP_trend,SPP_future,SPP_pressures,SPP_resilience,SPP_score,SPP_status,SPP_trend,TR_future,TR_pressures,TR_resilience,TR_score,TR_status,TR_trend
101.0,eez,Namibia,94.21,31.62,73.76,88.27,82.32,0.01,97.11,NA,NA,97.12,97.13,-0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.17,51.16,79.39,84.27,84.37,-0.14,42.21,30.5,58.03,52.06,61.92,-0.61,47.83,37.38,65.39,47.72,47.6,-0.13,47.8,NA,NA,47.67,47.55,-0.13,100.0,34.33,69.39,100.0,100.0,0.0,68.56,31.47,70.77,64.04,59.52,0.03,63.8,63.4,71.11,NA,NA,76.03,80.96,0.19,100.0,32.17,45.55,100.0,100.0,1.0,100.0,31.21,73.71,100.0,100.0,0.0,21.5,26.1,67.2,19.33,17.16,0.17,2.25,26.03,71.47,2.74,3.23,-0.68,84.28,NA,NA,82.02,79.76,0.02,94.21,34.95,63.84,94.24,94.27,-0.14,29.48,41.71,79.39,29.11,28.75,-0.15
102.0,eez,South Africa,83.48,28.63,75.02,77.91,72.34,0.0,95.63,NA,NA,93.79,91.95,-0.04,100.0,40.64,66.03,99.63,99.25,0.04,100.0,40.46,65.9,99.82,99.64,0.0,53.71,69.54,55.46,56.43,59.15,-0.07,100.0,34.1,61.33,100.0,100.0,0.04,91.98,33.85,66.89,85.39,78.8,0.09,91.66,NA,NA,85.1,78.53,0.09,100.0,35.74,71.69,95.16,90.31,0.07,74.57,39.48,68.45,70.87,67.17,0.02,76.73,75.37,100.0,NA,NA,100.0,100.0,0.52,100.0,36.22,59.32,100.0,100.0,1.0,91.91,46.4,66.83,88.96,86.01,0.0,1.23,34.38,60.7,1.11,0.99,0.23,19.01,23.59,69.14,19.49,19.97,-0.3,83.24,NA,NA,79.92,76.59,0.01,91.26,35.94,60.02,92.43,93.6,-0.16,40.53,52.22,55.46,41.63,42.72,-0.09
103.0,eez,Sao Tome and Principe,48.55,34.41,58.66,46.62,44.7,0.01,94.67,NA,NA,96.35,98.04,-0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.55,74.93,50.07,64.76,64.97,0.11,100.0,39.25,50.0,100.0,100.0,0.0,30.48,39.7,56.26,29.54,28.6,0.02,30.48,NA,NA,29.54,28.6,0.02,100.0,35.38,58.74,100.0,100.0,0.0,61.04,40.66,60.33,58.02,55.0,0.07,58.38,56.01,100.0,NA,NA,100.0,100.0,0.4,100.0,42.21,52.78,100.0,100.0,0.8,29.73,45.23,50.07,29.5,29.26,0.0,NA,29.01,50.07,NA,NA,NA,0.0,29.96,61.64,0.0,0.0,-1.0,45.39,NA,NA,43.76,42.13,0.03,89.34,41.11,45.99,92.71,96.07,-0.13,83.42,57.56,50.07,67.06,50.7,1.0
104.0,eez,Equatorial Guinea,69.92,43.16,55.41,72.17,74.43,-0.15,90.72,NA,NA,93.52,96.33,-0.07,93.86,46.81,48.35,93.75,93.63,0.0,93.65,47.47,48.35,93.64,93.63,0.0,46.04,81.08,41.57,60.48,74.92,-0.38,15.9,41.48,38.67,18.51,21.12,-0.36,26.73,49.11,48.25,26.57,26.4,0.02,26.73,NA,NA,26.57,26.4,0.02,98.53,46.56,52.33,97.67,96.82,0.0,61.81,48.09,52.09,60.91,60.0,0.03,52.05,54.12,9.49,NA,NA,12.74,15.99,-0.68,3.09,42.84,29.01,6.98,10.86,-1.0,74.55,51.7,41.57,75.84,77.13,0.0,NA,37.69,41.57,NA,NA,NA,0.0,38.36,55.61,0.0,0.0,-1.0,68.18,NA,NA,68.37,68.56,0.01,82.9,49.12,38.04,89.37,95.85,-0.15,21.93,64.7,41.57,19.99,18.05,0.44
105.0,eez,Bouvet Island,93.8,7.64,78.13,84.8,75.79,0.01,100.0,NA,NA,94.69,89.38,-0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.0,11.68,92.6,98.91,97.82,0.0,NA,9.12,85.21,NA,NA,NA,3.29,7.51,78.11,2.94,2.6,0.05,3.29,NA,NA,2.94,2.6,0.05,NA,NA,NA,NA,NA,NA,49.25,9.51,79.61,44.63,40.0,0.0,64.34,60.73,NA,NA,NA,NA,NA,NA,NA,8.82,68.28,NA,NA,NA,0.0,9.04,92.6,0.0,0.0,0.0,NA,8.65,85.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.63,NA,NA,22.31,20.0,0.0,100.0,8.97,76.32,94.69,89.38,-0.07,NA,12.57,92.6,NA,NA,NA
106.0,eez,Ghana,49.53,39.54,61.71,47.6,45.67,0.02,92.16,NA,NA,92.08,92.0,-0.07,100.0,49.1,63.32,99.86,99.73,-0.01,100.0,48.32,63.24,99.77,99.54,-0.01,36.5,72.53,77.47,39.96,43.43,-0.26,100.0,42.74,54.31,100.0,100.0,-0.05,59.72,48.13,61.97,58.61,57.5,-0.01,59.72,NA,NA,58.61,57.5,-0.01,93.11,46.76,66.59,90.64,88.16,-0.01,74.79,49.06,68.17,71.94,69.09,0.03,59.4,58.93,100.0,NA,NA,94.68,89.36,0.44,100.0,46.72,45.85,89.36,78.71,0.94,1.49,53.81,74.06,1.45,1.4,0.0,NA,37.78,64.97,NA,NA,NA,3.06,29.88,68.05,4.66,6.25,-0.95,38.14,NA,NA,36.69,35.24,0.01,91.22,47.72,59.4,93.53,95.84,-0.13,14.87,55.99,77.47,15.42,15.96,-0.21
107.0,eez,Clipperton Island,94.06,19.23,68.1,87.35,80.65,0.01,96.82,NA,NA,94.65,92.49,-0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.55,44.28,64.01,81.0,78.45,0.0,NA,NA,64.25,NA,NA,NA,77.18,21.13,68.7,72.14,67.1,-0.01,77.18,NA,NA,72.14,67.1,-0.01,100.0,21.45,70.32,95.99,91.97,-0.08,76.81,21.27,68.3,71.18,65.55,0.02,78.0,74.15,NA,NA,NA,NA,NA,NA,NA,NA,54.03,NA,NA,NA,0.0,26.19,65.35,0.0,0.0,0.0,NA,19.92,65.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.4,NA,NA,35.59,32.77,0.01,93.63,22.99,58.76,93.32,93.01,-0.17,NA,39.07,64.01,NA,NA,NA
108.0,eez,Bermuda,100.0,18.06,76.49,100.0,100.0,0.0,98.04,NA,NA,93.49,88.93,-0.06,57.97,30.41,73.37,54.85,51.73,-0.03,100.0,37.7,67.24,98.49,96.98,0.0,46.18,61.89,79.51,45.43,44.67,-0.04,57.21,25.8,69.78,54.53,51.84,-0.06,51.05,18.62,72.94,46.37,41.7,0.07,51.05,NA,NA,46.37,41.7,0.07,96.09,27.9,78.22,89.49,82.9,-0.01,75.44,36.55,77.67,70.22,65.0,0.04,72.07,69.98,62.08,NA,NA,59.46,56.85,-0.04,66.94,25.8,54.56,64.4,61.86,-0.02,40.97,45.52,78.7,38.95,36.93,0.0,NA,19.72,76.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.21,NA,NA,54.58,50.96,0.02,100.0,27.02,69.46,97.48,94.96,-0.11,75.1,46.39,79.51,77.14,79.18,-0.24
110.0,eez,Bahamas,95.56,16.65,77.79,87.64,79.71,0.0,96.74,NA,NA,92.19,87.64,-0.06,59.83,26.3,72.6,56.31,52.79,-0.03,100.0,25.97,72.55,99.71,99.41,0.0,63.0,62.17,75.33,64.1,65.21,-0.12,100.0,26.77,69.41,96.38,92.76,0.06,66.05,19.03,73.11,61.87,57.7,-0.05,66.05,NA,NA,61.87,57.7,-0.05,93.47,22.96,78.77,86.43,79.39,-0.01,79.65,26.62,77.19,73.4,67.14,0.03,78.32,75.68,86.63,NA,NA,83.41,80.18,0.03,73.25,26.77,52.07,70.43,67.61,0.0,57.69,36.59,75.9,54.37,51.06,0.0,0.0,21.29,76.37,0.0,0.0,-1.0,46.69,14.32,80.91,47.68,48.66,-0.39,68.67,NA,NA,63.88,59.1,0.01,100.0,24.8,68.57,97.95,95.9,-0.11,100.0,47.13,75.33,100.0,100.0,0.0
111.0,eez,Turks and Caicos Islands,95.7,12.76,81.1,86.74,77.79,0.01,94.92,NA,NA,93.15,91.39,-0.19,61.92,25.59,78.26,70.82,79.71,-0.59,50.98,23.85,78.26,75.49,100.0,-1.0,65.95,59.47,81.93,64.68,63.41,-0.05,100.0,24.27,73.01,95.46,90.93,0.0,9.79,17.43,75.54,9.15,8.5,-0.06,9.79,NA,NA,9.15,8.5,-0.06,89.83,20.41,81.99,88.5,87.18,-0.26,86.48,23.58,76.69,79.24,72.0,0.04,71.08,70.9,98.78,NA,NA,95.26,91.73,-0.04,97.57,24.27,56.98,95.05,92.53,-0.08,65.53,33.85,81.12,61.11,56.69,0.0,0.02,18.36,78.66,0.02,0.02,-0.3,56.78,13.0,75.91,43.51,30.24,1.0,76.01,NA,NA,70.18,64.35,0.02,100.0,22.56,69.41,97.8,95.59,-0.11,100.0,45.15,81.93,100.0,100.0,0.0
112.0,eez,Cuba,95.93,29.5,70.63,89.61,83.29,0.02,90.46,NA,NA,87.96,85.46,-0.04,71.02,43.17,71.76,66.82,62.62,0.06,100.0,42.59,71.65,100.0,100.0,0.0,51.82,74.09,75.91,58.32,64.81,-0.31,90.83,39.54,53.51,89.08,87.34,-0.01,39.67,33.45,63.91,37.74,35.8,0.01,33.64,NA,NA,31.99,30.33,0.04,84.31,38.25,70.51,79.66,75.0,0.03,74.35,40.5,68.62,70.51,66.67,0.03,63.56,62.34,95.41,NA,NA,92.84,90.27,0.5,100.0,42.77,42.74,96.6,93.19,1.0,81.27,50.97,74.77,78.31,75.35,0.0,2.16,35.31,68.62,1.96,1.76,0.18,2.99,26.4,72.83,4.58,6.18,-1.0,77.81,NA,NA,74.41,71.01,0.02,96.6,38.5,62.92,96.26,95.92,-0.11,16.52,59.39,75.91,16.92,17.32,-0.15
113.0,eez,Cayman Islands,100.0,16.96,75.9,100.0,100.0,0.0,93.58,NA,NA,92.51,91.44,-0.18,65.84,29.45,71.42,63.72,61.6,-0.1,86.61,31.71,67.62,92.32,98.03,-0.35,65.68,61.65,79.75,64.82,63.97,-0.05,100.0,25.59,70.1,100.0,100.0,-0.01,47.74,17.28,73.38,44.92,42.1,-0.08,47.74,NA,NA,44.92,42.1,-0.08,87.16,26.21,78.69,87.17,87.18,-0.26,77.8,30.43,74.53,72.65,67.5,0.01,78.04,76.91,100.0,NA,NA,100.0,100.0,0.5,100.0,25.59,54.8,100.0,100.0,1.0,31.06,39.6,78.94,29.17,27.28,0.01,NA,20.3,76.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.43,NA,NA,50.91,47.39,0.01,100.0,24.45,67.22,97.85,95.7,-0.11,88.5,46.86,79.75,83.03,77.56,0.05
114.0,eez,Haiti,51.83,39.73,49.58,50.97,50.11,0.0,82.65,NA,NA,85.26,87.88,-0.06,63.43,53.12,36.82,65.26,67.1,0.0,92.71,52.86,36.75,95.36,98.01,0.0,39.22,81.93,43.07,43.39,47.57,-0.07,92.52,50.25,39.06,94.43,96.34,0.0,31.32,43.99,49.69,32.06,32.8,-0.1,31.32,NA,NA,32.06,32.8,-0.1,80.59,48.98,52.09,80.2,79.81,0.0,71.05,51.61,49.99,70.52,70.0,0.03,54.94,56.34,96.26,NA,NA,97.21,98.17,0.5,100.0,55.65,29.3,100.0,100.0,1.0,3.27,61.09,43.07,3.37,3.47,0.0,NA,41.0,43.07,NA,NA,NA,40.2,43.11,49.74,42.45,44.69,-0.18,37.16,NA,NA,36.95,36.74,0.02,84.7,49.59,36.95,90.32,95.94,-0.11,14.64,67.13,43.07,14.45,14.25,0.16
115.0,eez,Dominican Republic,78.69,28.92,71.39,73.17,67.65,0.03,95.78,NA,NA,93.67,91.55,-0.05,100.0,45.24,67.95,96.05,92.1,0.02,89.12,46.22,68.34,86.13,83.13,0.0,50.75,72.18,65.32,51.75,52.74,-0.02,100.0,37.56,55.29,98.77,97.54,0.02,41.63,33.63,64.28,40.62,39.6,-0.07,40.99,NA,NA,39.99,38.99,-0.08,96.31,41.16,71.07,91.76,87.21,0.01,77.35,44.44,67.86,73.67,70.0,0.04,70.36,70.44,67.38,NA,NA,83.07,98.77,-0.49,34.76,39.36,44.68,67.38,100.0,-1.0,100.0,53.23,63.62,100.0,100.0,0.0,0.22,38.17,67.41,0.23,0.24,-0.29,60.03,31.06,72.12,61.03,62.03,-0.25,88.67,NA,NA,86.84,85.0,0.02,95.26,39.22,60.52,95.58,95.9,-0.11,32.19,57.35,65.32,32.73,33.27,-0.09
116.0,eez,Puerto Rico and Virgin Islands of the United States,100.0,19.4,74.19,93.51,87.03,-0.02,97.73,NA,NA,95.32,92.91,-0.06,85.89,36.1,58.94,83.31,80.73,-0.02,100.0,37.05,59.01,100.0,100.0,0.0,54.8,63.28,53.11,56.21,57.61,-0.02,98.37,27.56,71.05,93.01,87.64,-0.03,38.23,20.75,67.59,35.67,33.1,0.0,38.23,NA,NA,35.67,33.1,0.0,100.0,31.23,69.74,94.94,89.88,-0.01,77.95,36.47,66.98,73.59,69.23,0.04,73.49,71.71,78.0,NA,NA,73.93,69.87,0.0,57.63,27.56,54.08,54.86,52.09,0.03,80.43,44.8,52.31,79.46,78.49,0.0,0.0,22.44,49.85,0.0,0.0,-1.0,NA,NA,NA,NA,NA,NA,79.19,NA,NA,76.52,73.86,0.02,95.46,27.9,50.12,95.7,95.94,-0.12,27.53,47.66,53.11,30.96,34.38,-0.32
117.0,eez,British Virgin Islands,93.61,15.39,75.58,85.7,77.79,0.01,93.91,NA,NA,92.62,91.34,-0.19,59.41,27.47,71.62,57.08,54.75,-0.09,47.57,30.01,71.5,73.77,99.96,-0.99,63.73,59.47,81.93,62.39,61.04,-0.04,88.5,24.21,73.01,82.53,76.56,-0.01,47.87,18.19,75.49,44.14,40.4,-0.01,47.87,NA,NA,44.14,40.4,-0.01,87.82,25.33,79.91,87.5,87.18,-0.26,82.28,30.09,76.65,76.14,70.0,0.03,68.28,70.16,65.21,NA,NA,75.66,86.12,-0.5,41.92,24.21,56.98,68.8,95.67,-1.0,4.21,39.14,81.12,3.95,3.69,0.0,NA,18.66,78.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.25,NA,NA,40.05,36.85,0.02,100.0,24.57,69.38,97.75,95.5,-0.13,100.0,43.83,81.93,100.0,100.0,0.0
118.0,eez,Anguilla,92.38,17.72,73.13,85.08,77.79,0.01,93.4,NA,NA,92.37,91.34,-0.19,60.12,29.51,69.11,60.6,61.08,-0.22,45.8,30.68,69.1,72.9,99.99,-1.0,68.04,61.53,79.87,67.06,66.09,-0.05,92.04,25.83,70.26,86.19,80.34,0.0,45.38,20.42,73.43,41.84,38.3,0.01,45.38,NA,NA,41.84,38.3,0.01,86.79,26.68,77.7,86.99,87.18,-0.26,88.96,30.32,74.59,82.48,76.0,0.04,67.65,69.24,59.29,NA,NA,62.09,64.89,-0.42,26.54,25.83,54.92,37.99,49.43,-0.83,0.0,39.08,79.06,0.0,0.0,0.0,NA,19.55,76.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.48,NA,NA,41.24,38.0,0.02,100.0,26.39,67.32,97.75,95.5,-0.13,100.0,45.31,79.87,100.0,100.0,0.0
119.0,eez,Saint Kitts and Nevis,92.66,24.62,65.57,86.39,80.11,0.03,95.78,NA,NA,94.45,93.12,-0.1,76.52,37.44,52.52,78.36,80.2,-0.14,95.14,38.11,52.51,97.55,99.96,-0.14,56.96,66.21,58.79,57.74,58.52,0.0,82.96,33.52,64.01,81.65,80.34,-0.1,26.21,27.87,66.37,25.26,24.3,-0.07,26.21,NA,NA,25.26,24.3,-0.07,96.07,33.77,67.83,93.16,90.25,-0.07,77.51,38.55,69.83,73.3,69.09,0.03,66.1,65.72,56.37,NA,NA,58.31,60.25,-0.29,29.78,33.52,52.22,34.96,40.15,-0.48,0.0,44.01,58.79,0.0,0.0,0.0,NA,27.22,58.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.75,NA,NA,36.65,34.55,0.01,95.49,33.02,56.12,95.74,96.0,-0.12,56.52,49.78,58.79,56.74,56.96,-0.06
120.0,eez,Antigua and Barbuda,89.67,22.2,77.18,82.31,74.95,0.02,96.15,NA,NA,93.25,90.34,-0.1,81.45,36.78,79.38,81.56,81.67,-0.21,100.0,35.6,79.37,99.94,99.88,0.0,69.48,65.64,84.36,66.04,62.61,0.07,97.3,28.18,64.78,88.11,78.91,0.17,34.66,25.28,69.76,33.38,32.1,-0.1,34.66,NA,NA,33.38,32.1,-0.1,93.39,31.86,76.41,89.22,85.04,-0.07,80.96,34.95,75.55,75.48,70.0,0.03,83.59,80.85,98.65,NA,NA,94.05,89.46,0.58,100.0,29.6,52.93,100.0,100.0,1.0,83.55,42.34,80.95,78.82,74.1,0.0,NA,22.61,72.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.25,NA,NA,77.15,72.05,0.02,98.91,30.48,66.75,97.27,95.64,-0.13,100.0,48.96,84.36,100.0,100.0,0.0
121.0,eez,Montserrat,93.02,17.3,75.2,85.4,77.79,0.01,92.73,NA,NA,95.35,97.97,-0.31,46.96,28.87,71.18,73.48,100.0,-1.0,47.7,26.63,71.18,73.85,100.0,-1.0,71.52,59.47,81.93,70.98,70.43,-0.09,91.9,24.92,73.01,86.12,80.34,-0.02,34.95,21.71,75.6,32.32,29.7,0.0,34.95,NA,NA,32.32,29.7,0.0,85.46,22.86,80.3,92.73,100.0,-0.5,82.69,26.23,76.76,76.34,70.0,0.02,69.35,73.18,95.95,NA,NA,91.27,86.58,0.15,100.0,24.92,56.98,96.41,92.82,0.32,0.0,31.83,81.12,0.0,0.0,0.0,NA,19.05,78.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.34,NA,NA,38.17,35.0,0.01,100.0,25.88,69.38,97.97,95.95,-0.12,100.0,42.8,81.93,97.77,95.55,0.01
122.0,eez,Saint Lucia,81.83,26.06,73.62,76.33,70.83,0.0,89.72,NA,NA,86.45,83.18,-0.06,77.64,37.79,73.7,74.42,71.2,-0.04,59.67,37.16,69.19,56.82,53.97,0.0,53.81,64.55,85.45,57.11,60.42,-0.27,74.7,31.38,66.23,73.01,71.32,-0.1,32.96,31.53,71.96,31.08,29.2,-0.01,32.96,NA,NA,31.08,29.2,-0.01,80.28,34.92,77.46,75.32,70.37,0.0,85.07,37.79,77.31,79.53,74.0,0.03,60.2,59.51,51.23,NA,NA,60.51,69.79,-0.55,27.76,31.38,54.51,48.01,68.25,-1.0,22.3,42.41,83.17,20.98,19.65,0.0,NA,25.47,81.28,NA,NA,NA,1.5,22.89,84.51,2.16,2.82,-1.0,53.68,NA,NA,50.26,46.83,0.01,99.17,35.19,70.88,97.58,95.99,-0.13,100.0,47.53,85.45,100.0,100.0,0.0
123.0,eez,Dominica,83.03,21.87,71.82,77.03,71.03,0.01,82.12,NA,NA,80.22,78.31,-0.13,25.75,36.94,72.08,26.6,27.45,-0.27,28.39,34.81,72.08,26.83,25.28,NA,60.4,63.92,86.08,62.5,64.59,-0.21,97.65,31.15,67.06,91.55,85.46,0.04,28.53,26.56,71.22,26.72,24.9,0.0,28.53,NA,NA,26.72,24.9,0.0,64.23,31.78,76.54,62.45,60.67,-0.13,88.36,33.74,77.15,82.18,76.0,0.03,52.71,51.78,76.53,NA,NA,84.63,92.73,-0.38,55.41,31.15,59.3,77.7,100.0,-0.8,12.22,39.35,80.39,11.49,10.76,0.0,NA,23.06,77.74,NA,NA,NA,0.0,19.85,76.81,0.0,0.0,-1.0,50.29,NA,NA,46.84,43.38,0.01,100.0,30.51,68.76,97.98,95.96,-0.12,92.07,47.23,86.08,86.41,80.76,0.02
124.0,eez,Barbados,76.28,20.43,76.64,70.31,64.35,0.0,94.09,NA,NA,90.06,86.04,-0.07,75.27,34.59,78.24,69.75,64.22,0.04,29.02,34.61,78.25,27.19,25.37,0.0,67.29,60.25,89.75,65.9,64.52,-0.08,75.45,27.71,73.76,74.02,72.59,-0.17,19.08,24.16,75.82,17.59,16.1,0.02,19.08,NA,NA,17.59,16.1,0.02,88.18,30.68,80.45,82.19,76.19,-0.01,80.61,32.09,81.35,74.47,68.33,0.03,56.57,55.57,59.11,NA,NA,72.71,86.3,-0.58,42.78,33.17,62.81,71.39,100.0,-1.0,9.44,38.33,89.75,8.75,8.07,0.0,NA,19.75,82.46,NA,NA,NA,0.49,16.37,82.53,0.59,0.7,-0.78,45.03,NA,NA,41.61,38.2,0.01,100.0,28.76,73.45,97.94,95.88,-0.13,100.0,42.76,89.75,100.0,100.0,0.0
125.0,eez,Grenada,70.47,27.18,69.27,65.74,61.02,0.02,84.46,NA,NA,82.15,79.83,-0.06,62.27,37.77,70.42,59.47,56.67,-0.01,48.85,37.8,65.46,46.99,45.14,-0.01,67.94,66.56,83.44,69.37,70.81,-0.14,73.66,34.6,63.55,70.93,68.2,-0.02,44.14,32.16,68.61,42.77,41.4,-0.08,44.14,NA,NA,42.77,41.4,-0.08,71.43,35.17,73.2,67.58,63.72,-0.01,75.72,37.36,74.53,71.2,66.67,0.02,62.49,60.43,86.83,NA,NA,85.47,84.1,0.49,100.0,34.6,61.03,100.0,100.0,1.0,8.56,41.86,81.17,8.07,7.58,0.0,NA,26.33,71.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.14,NA,NA,39.63,37.12,0.01,97.49,35.73,65.66,96.71,95.94,-0.12,55.32,48.98,83.44,52.24,49.16,0.02
126.0,eez,Trinidad and Tobago,93.83,30.17,67.3,88.4,82.97,0.01,95.43,NA,NA,93.72,92.0,-0.05,91.29,39.63,56.53,88.11,84.93,0.03,97.59,40.17,56.74,95.46,93.33,-0.01,61.55,69.36,55.64,62.55,63.55,0.02,83.62,31.32,59.69,81.49,79.35,-0.06,25.48,35.64,65.13,25.74,26.0,-0.17,25.48,NA,NA,25.74,26.0,-0.17,98.33,37.84,66.78,93.31,88.28,0.03,78.5,41.08,67.75,74.25,70.0,0.05,74.77,72.45,91.81,NA,NA,84.82,77.84,0.27,100.0,35.24,44.77,88.16,76.33,0.6,28.62,45.79,62.46,27.87,27.13,0.0,NA,29.03,55.64,NA,NA,NA,100.0,26.96,69.18,97.45,94.91,-0.02,53.56,NA,NA,51.06,48.56,0.02,92.52,38.67,54.94,94.12,95.72,-0.13,37.14,51.79,55.64,37.16,37.18,-0.02
127.0,eez,Saint Vincent and the Grenadines,69.35,24.72,74.84,64.24,59.13,0.01,98.67,NA,NA,95.0,91.34,-0.07,77.8,35.39,70.72,74.74,71.67,-0.05,98.23,34.26,67.85,93.33,88.43,0.0,65.41,63.85,73.65,66.03,66.64,-0.08,20.49,32.24,67.16,22.09,23.7,-0.37,43.56,30.14,71.75,41.18,38.8,-0.02,43.56,NA,NA,41.18,38.8,-0.02,98.61,31.38,76.37,92.63,86.65,-0.02,85.69,33.64,75.71,79.85,74.0,0.03,57.87,56.34,20.27,NA,NA,27.23,34.19,-0.67,20.05,32.24,62.62,32.36,44.68,-0.97,35.56,38.29,78.76,33.46,31.37,0.0,NA,22.39,68.44,NA,NA,NA,1.13,22.92,76.33,1.04,0.96,0.0,60.62,NA,NA,56.65,52.68,0.01,98.73,33.27,66.77,97.38,96.02,-0.12,43.68,46.57,73.65,43.93,44.17,-0.15
129.0,eez,Panama,83.28,29.76,72.34,76.64,70.0,0.07,85.69,NA,NA,83.27,80.85,-0.05,69.45,36.0,68.21,65.76,62.06,0.02,45.25,34.44,68.14,43.0,40.75,0.0,61.75,68.59,68.91,64.78,67.8,-0.13,100.0,36.64,62.96,100.0,100.0,0.02,41.48,38.34,67.85,40.79,40.1,-0.09,39.45,NA,NA,38.68,37.92,-0.05,75.71,33.8,74.33,70.85,65.99,0.02,74.13,35.11,71.42,69.73,65.33,0.02,66.57,64.17,100.0,NA,NA,100.0,100.0,0.51,100.0,36.64,59.88,100.0,100.0,1.0,51.29,41.43,75.16,48.72,46.15,0.0,11.61,29.12,67.86,9.8,8.0,0.48,18.17,24.7,71.43,20.38,22.59,-0.52,62.71,NA,NA,59.23,55.74,0.01,95.68,39.3,64.83,95.7,95.72,-0.13,100.0,53.85,68.91,89.97,79.93,0.78
130.0,eez,Costa Rica,75.53,24.39,76.74,69.45,63.36,0.03,98.61,NA,NA,94.78,90.95,-0.07,82.48,32.22,74.34,77.34,72.21,0.0,73.38,31.76,72.97,69.02,64.67,0.0,71.82,64.19,85.81,69.6,67.38,-0.01,100.0,29.63,68.77,100.0,100.0,-0.01,31.69,30.69,71.27,30.95,30.2,-0.13,29.51,NA,NA,28.66,27.81,-0.06,100.0,28.97,78.77,93.52,87.04,0.02,76.38,32.94,76.95,71.08,65.78,0.02,62.5,60.26,75.32,NA,NA,76.07,76.82,-0.11,50.65,28.08,51.78,52.14,53.64,-0.2,61.09,40.16,84.67,57.16,53.22,0.0,10.49,28.87,77.47,8.73,6.96,0.52,6.39,18.59,79.54,9.22,12.04,-1.0,68.74,NA,NA,64.12,59.5,0.01,97.22,31.49,70.89,96.04,94.86,-0.16,43.2,50.32,85.81,44.31,45.42,-0.25
131.0,eez,Nicaragua,60.28,33.07,68.56,56.87,53.45,0.02,81.32,NA,NA,81.03,80.74,-0.06,31.17,43.83,65.59,30.12,29.07,0.0,10.11,42.1,65.72,9.75,9.39,0.0,63.52,74.39,63.11,64.84,66.16,0.0,100.0,38.91,52.34,100.0,100.0,0.04,26.94,40.0,59.57,27.52,28.1,-0.16,28.71,NA,NA,26.94,25.16,0.16,71.3,39.85,65.61,68.51,65.72,0.0,70.93,40.64,64.21,67.85,64.76,0.03,47.14,46.8,83.38,NA,NA,79.5,75.62,0.21,66.75,39.07,55.76,59.0,51.24,0.37,100.0,47.77,61.4,100.0,100.0,0.0,30.83,35.25,55.61,26.24,21.65,0.53,9.38,36.49,70.11,12.52,15.67,-0.76,85.47,NA,NA,83.92,82.38,0.01,91.34,42.62,52.51,93.55,95.76,-0.12,18.1,58.58,63.11,22.51,26.93,-0.51
