region_id,type,label,AO_future,AO_pressures,AO_resilience,AO_score,AO_status,AO_trend,BD_future,BD_pressures,BD_resilience,BD_score,BD_status,BD_trend,CP_future,CP_pressures,CP_resilience,CP_score,CP_status,CP_trend,CS_future,CS_pressures,CS_resilience,CS_score,CS_status,CS_trend,CW_future,CW_pressures,CW_resilience,CW_score,CW_status,CW_trend,ECO_future,ECO_pressures,ECO_resilience,ECO_score,ECO_status,ECO_trend,FIS_future,FIS_pressures,FIS_resilience,FIS_score,FIS_status,FIS_trend,FP_future,FP_pressures,FP_resilience,FP_score,FP_status,FP_trend,HAB_future,HAB_pressures,HAB_resilience,HAB_score,HAB_status,HAB_trend,ICO_future,ICO_pressures,ICO_resilience,ICO_score,ICO_status,ICO_trend,Index_future,Index_score,LE_future,LE_pressures,LE_resilience,LE_score,LE_status,LE_trend,LIV_future,LIV_pressures,LIV_resilience,LIV_score,LIV_status,LIV_trend,LSP_future,LSP_pressures,LSP_resilience,LSP_score,LSP_status,LSP_trend,MAR_future,MAR_pressures,MAR_resilience,MAR_score,MAR_status,MAR_trend,NP_future,NP_pressures,NP_resilience,NP_score,NP_status,NP_trend,SP_future,SP_pressures,SP_resilience,SP_score,SP_status,SP_trend,SPP_future,SPP_pressures,SPP_resilience,SPP_score,SPP_status,SPP_trend,TR_future,TR_pressures,TR_resilience,TR_score,TR_status,TR_trend
13.0,eez,Northern Mariana Islands and Guam,91.42,20.0,67.53,85.28,79.14,0.0,94.27,NA,NA,94.72,95.18,-0.11,100.0,28.54,44.68,98.35,96.7,-0.02,95.39,31.05,44.68,93.34,91.28,NA,57.38,65.37,38.85,61.07,64.76,-0.04,22.4,20.55,70.08,24.28,26.15,-0.46,33.69,22.1,72.3,30.99,28.3,0.04,32.45,NA,NA,29.86,27.26,0.04,100.0,25.29,63.88,98.55,97.09,-0.02,62.13,31.16,66.75,58.98,55.83,-0.01,76.37,74.34,46.73,NA,NA,54.53,62.32,-0.54,71.07,20.55,61.09,84.78,98.49,-0.62,77.32,38.37,40.2,63.52,49.71,0.82,1.05,19.98,39.91,0.96,0.87,0.22,NA,NA,NA,NA,NA,NA,69.73,NA,NA,61.25,52.77,0.41,88.53,27.47,51.05,90.9,93.26,-0.19,100.0,46.61,38.85,90.67,81.34,0.78
14.0,eez,Taiwan,87.75,43.84,75.04,83.02,78.29,0.03,93.38,NA,NA,92.56,91.73,-0.12,100.0,33.83,76.82,97.89,95.78,-0.01,100.0,38.95,76.82,95.63,91.27,-0.03,47.88,62.15,86.77,45.91,43.94,0.01,97.94,33.78,75.54,92.07,86.19,0.0,39.0,43.79,73.64,37.05,35.1,0.02,39.48,NA,NA,36.69,33.9,0.08,100.0,35.09,79.18,95.25,90.49,-0.02,70.52,48.18,75.25,66.6,62.67,0.05,70.64,67.78,98.97,NA,NA,96.03,93.1,0.33,100.0,34.47,73.52,100.0,100.0,0.66,27.92,49.74,85.92,24.82,21.72,0.25,40.55,31.28,79.74,35.89,31.23,0.21,58.99,23.41,76.49,57.04,55.08,-0.16,49.22,NA,NA,45.71,42.19,0.15,86.77,45.02,70.82,89.87,92.96,-0.23,30.75,43.39,86.77,27.33,23.91,0.21
15.0,eez,Philippines,62.43,58.35,63.91,61.67,60.9,0.01,75.71,NA,NA,82.87,90.03,-0.3,89.23,41.46,65.98,92.57,95.91,-0.22,48.42,42.29,65.11,68.83,89.24,-0.8,56.89,73.78,76.22,56.88,56.87,-0.01,40.35,45.02,54.4,41.28,42.21,-0.11,39.64,57.73,61.15,39.27,38.9,0.01,35.4,NA,NA,34.88,34.36,0.02,75.43,44.56,66.34,82.14,88.85,-0.33,63.65,56.01,66.67,62.1,60.56,0.02,52.4,56.15,42.89,NA,NA,46.66,50.44,-0.25,45.42,44.14,53.99,52.05,58.68,-0.39,37.8,57.76,73.95,36.59,35.39,0.02,17.5,32.41,63.69,16.34,15.18,0.07,44.78,32.11,72.14,50.08,55.37,-0.48,50.72,NA,NA,49.35,47.97,0.02,75.98,57.19,60.08,83.6,91.21,-0.26,17.48,56.64,76.22,17.7,17.93,-0.13
16.0,eez,Australia,100.0,15.04,89.13,97.6,95.2,0.01,98.29,NA,NA,94.36,90.43,0.07,100.0,20.75,92.77,89.4,78.8,0.27,100.0,20.26,92.77,92.92,85.84,0.72,90.96,45.6,92.77,84.72,78.48,0.0,100.0,18.63,81.36,100.0,100.0,0.03,56.07,19.47,82.58,51.39,46.7,-0.01,50.55,NA,NA,45.93,41.32,0.08,100.0,18.88,88.85,94.48,88.96,0.37,92.99,21.25,86.08,84.16,75.33,0.03,89.51,83.36,100.0,NA,NA,93.35,86.71,0.5,100.0,18.49,67.64,86.71,73.42,0.96,100.0,28.27,92.77,100.0,100.0,0.13,22.31,15.67,87.89,18.05,13.79,0.57,86.61,13.44,88.71,77.52,68.43,0.03,96.49,NA,NA,92.08,87.67,0.08,96.59,21.17,83.77,94.24,91.89,-0.23,72.16,33.85,92.77,65.74,59.32,0.03
17.0,eez,Papua New Guinea,53.3,39.02,51.54,52.06,50.82,0.01,87.75,NA,NA,88.0,88.26,0.01,92.05,39.89,39.58,89.04,86.02,0.11,96.66,39.92,38.2,83.87,71.07,0.55,50.05,76.49,45.53,62.34,74.63,-0.34,96.19,41.54,51.27,96.28,96.38,-0.05,82.31,45.45,51.37,82.91,83.5,-0.05,82.31,NA,NA,82.9,83.49,-0.05,100.0,38.98,53.63,92.16,84.32,0.28,62.46,41.45,55.17,60.46,58.46,0.03,65.41,64.46,98.1,NA,NA,98.14,98.19,0.47,100.0,43.77,38.48,100.0,100.0,1.0,9.64,45.93,45.53,9.65,9.65,0.0,0.03,33.95,45.53,0.02,0.02,0.58,45.7,32.79,56.5,42.2,38.7,0.15,36.05,NA,NA,35.05,34.06,0.02,75.49,45.34,42.07,83.85,92.2,-0.25,12.19,61.71,45.53,11.01,9.82,0.44
18.0,eez,Fiji,54.49,31.84,61.74,52.17,49.85,-0.01,79.64,NA,NA,85.66,91.68,-0.27,99.05,41.38,52.77,98.09,97.14,-0.03,52.37,39.82,53.8,67.47,82.57,-0.61,75.59,64.3,49.11,77.51,79.44,0.0,71.78,35.5,56.05,69.93,68.07,-0.02,47.98,36.77,55.02,46.89,45.8,-0.02,47.98,NA,NA,46.89,45.8,-0.02,78.58,36.83,59.98,84.72,90.85,-0.32,59.28,38.21,58.83,57.33,55.38,0.0,67.6,70.32,51.47,NA,NA,62.11,72.74,-0.48,31.16,36.56,44.84,54.28,77.41,-0.93,78.49,43.63,49.11,77.79,77.1,0.0,0.03,29.19,49.11,0.03,0.03,NA,47.48,38.2,63.33,46.25,45.03,-0.04,68.88,NA,NA,67.56,66.24,0.0,80.69,38.73,45.64,86.6,92.51,-0.22,99.03,52.04,49.11,99.52,100.0,0.0
19.0,eez,Tuvalu,49.81,29.24,60.0,47.47,45.12,0.0,91.19,NA,NA,93.75,96.32,-0.09,100.0,35.09,49.71,100.0,100.0,0.06,NA,NA,NA,NA,NA,NA,63.76,69.07,55.04,67.2,70.64,-0.08,31.19,30.58,63.95,29.66,28.13,0.0,96.99,35.1,59.92,94.15,91.3,-0.03,96.98,NA,NA,94.13,91.29,-0.03,100.0,31.04,62.84,100.0,100.0,0.06,63.79,34.41,60.61,61.39,59.0,-0.01,70.21,69.19,65.59,NA,NA,64.83,64.06,0.5,100.0,32.33,53.06,100.0,100.0,1.0,7.78,37.82,55.04,7.57,7.36,0.0,1.37,21.39,55.04,1.07,0.77,1.0,NA,NA,NA,NA,NA,NA,35.78,NA,NA,34.48,33.18,0.0,82.38,35.75,48.01,87.51,92.64,-0.23,58.56,52.15,55.04,51.64,44.72,0.45
20.0,eez,South Korea,100.0,32.33,73.91,94.53,89.06,0.03,92.94,NA,NA,91.05,89.16,-0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.86,63.47,86.53,67.19,63.53,0.06,100.0,34.87,72.61,100.0,100.0,0.01,43.28,41.5,71.82,41.69,40.1,-0.03,46.81,NA,NA,45.09,43.36,-0.04,97.08,37.59,76.15,91.6,86.12,NA,69.52,42.44,77.29,64.26,59.0,0.09,70.66,67.36,100.0,NA,NA,93.68,87.36,0.43,100.0,28.75,65.01,87.36,74.72,0.85,38.75,46.17,81.98,35.87,32.99,0.08,66.48,30.37,78.23,63.99,61.51,-0.12,66.58,22.73,83.94,66.85,67.11,-0.31,54.13,NA,NA,50.06,45.99,0.09,88.8,43.83,70.99,90.5,92.21,-0.19,33.96,44.99,86.53,30.4,26.84,0.19
21.0,eez,North Korea,73.26,47.4,48.89,72.14,71.02,0.04,88.71,NA,NA,91.93,95.15,0.01,100.0,52.83,32.33,100.0,100.0,0.13,NA,NA,NA,NA,NA,NA,52.31,83.84,53.66,56.13,59.94,-0.04,52.83,48.3,35.38,53.99,55.15,0.0,42.16,56.5,49.23,44.08,46.0,-0.09,37.63,NA,NA,39.2,40.78,-0.08,100.0,51.18,53.99,98.88,97.77,0.18,61.0,55.55,50.33,59.39,57.78,0.11,57.27,58.23,73.18,NA,NA,70.99,68.8,0.12,93.53,48.3,39.35,88.0,82.46,0.24,0.06,60.82,54.23,0.06,0.06,0.0,15.19,41.55,51.79,15.06,14.93,-0.02,59.86,40.51,51.34,63.92,67.99,-0.23,30.53,NA,NA,29.72,28.92,0.05,77.41,57.64,41.79,84.97,92.53,-0.17,0.0,65.13,53.66,0.0,0.0,0.0
24.0,eez,Cambodia,67.16,53.24,61.72,66.15,65.15,0.0,76.99,NA,NA,81.9,86.8,-0.2,80.95,42.77,59.58,80.4,79.85,-0.06,77.69,44.62,58.49,76.78,75.88,-0.03,44.44,78.24,71.76,50.37,56.31,-0.28,95.89,51.34,47.36,97.95,100.0,-0.04,50.73,57.76,56.67,52.01,53.3,-0.07,50.61,NA,NA,51.89,53.17,-0.07,81.62,44.16,61.55,82.66,83.69,-0.12,51.46,50.85,62.05,50.73,50.0,-0.01,61.31,62.02,72.77,NA,NA,73.97,75.17,0.0,49.64,51.34,39.71,49.99,50.34,0.04,58.47,56.17,69.48,57.24,56.01,0.0,8.88,37.01,57.17,8.99,9.1,-0.14,3.63,37.12,65.72,5.85,8.06,-0.96,54.97,NA,NA,53.99,53.0,-0.01,72.36,58.43,55.44,81.13,89.91,-0.28,83.87,61.25,71.76,78.92,73.97,0.15
25.0,eez,Thailand,78.09,49.32,66.2,75.68,73.27,0.02,77.54,NA,NA,83.74,89.95,-0.3,77.36,41.34,63.49,82.27,87.18,-0.28,71.8,43.13,63.09,78.73,85.65,-0.34,54.16,72.36,77.64,54.89,55.61,-0.07,100.0,43.5,58.37,100.0,100.0,-0.04,59.09,51.2,62.28,57.95,56.8,0.01,70.0,NA,NA,68.52,67.03,-0.01,77.84,41.35,69.71,83.64,89.45,-0.33,60.92,49.4,67.84,58.92,56.92,0.01,70.21,70.31,72.76,NA,NA,73.06,73.37,-0.07,45.52,43.5,57.36,46.13,46.73,-0.11,56.08,55.73,73.1,52.26,48.45,0.15,100.0,36.11,69.15,97.58,95.16,-0.05,83.36,31.7,69.97,73.96,64.55,0.25,58.5,NA,NA,55.59,52.69,0.08,77.23,52.41,63.69,83.84,90.45,-0.27,58.5,55.28,77.64,56.71,54.92,-0.01
26.0,eez,Andaman and Nicobar,68.43,34.8,63.07,65.18,61.93,0.02,91.82,NA,NA,91.51,91.21,-0.08,100.0,33.4,63.48,96.73,93.45,0.12,93.01,36.37,61.84,89.83,86.65,-0.02,59.56,73.53,76.47,61.61,63.66,-0.11,78.86,36.86,56.41,77.47,76.08,-0.04,33.88,41.58,61.79,32.29,30.7,0.06,33.88,NA,NA,32.29,30.7,0.06,100.0,34.83,68.14,94.63,89.27,0.08,66.45,37.82,63.78,63.52,60.59,0.02,66.99,65.7,70.66,NA,NA,71.84,73.02,-0.13,62.46,39.12,52.51,66.21,69.96,-0.23,17.57,46.99,76.47,16.79,16.01,0.0,NA,28.87,69.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.01,NA,NA,40.16,38.3,0.01,83.63,43.5,59.83,88.39,93.14,-0.23,43.58,55.73,76.47,42.17,40.76,0.0
28.0,eez,Comoro Islands,44.83,39.12,55.24,43.71,42.59,0.0,86.6,NA,NA,88.66,90.73,-0.12,84.82,41.39,51.31,83.47,82.13,0.0,87.49,44.32,51.31,86.5,85.52,0.0,55.29,78.84,58.66,53.77,52.25,0.19,86.46,52.16,45.72,87.93,89.39,-0.02,48.5,45.09,56.26,45.2,41.9,0.18,48.5,NA,NA,45.2,41.9,0.18,93.0,42.31,58.83,90.6,88.19,0.0,62.33,46.52,60.14,60.17,58.0,0.04,63.17,62.25,93.23,NA,NA,92.03,90.83,0.11,100.0,52.16,59.19,96.13,92.26,0.25,0.34,52.29,62.64,0.33,0.33,0.0,NA,32.1,53.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.33,NA,NA,30.25,29.16,0.02,80.19,46.45,51.42,86.73,93.27,-0.23,36.48,60.59,58.66,36.68,36.88,-0.01
29.0,eez,Mayotte,56.95,25.17,80.46,52.35,47.76,0.02,95.33,NA,NA,94.09,92.85,-0.1,100.0,24.4,82.24,92.81,85.61,0.09,100.0,29.27,82.24,92.78,85.57,0.0,52.08,63.12,82.02,51.59,51.11,-0.06,100.0,27.8,66.68,100.0,100.0,0.01,50.24,32.43,79.83,45.57,40.9,0.11,49.95,NA,NA,45.3,40.66,0.1,100.0,26.96,79.99,96.39,92.77,0.04,53.13,32.17,77.83,49.9,46.67,-0.02,80.27,77.06,100.0,NA,NA,100.0,100.0,0.3,100.0,27.8,52.82,100.0,100.0,0.6,100.0,37.81,80.03,100.0,100.0,1.0,0.55,15.88,75.41,0.67,0.78,-0.72,100.0,17.03,77.95,99.8,99.6,1.0,76.56,NA,NA,74.95,73.33,0.49,90.66,32.74,74.58,91.79,92.93,-0.24,71.88,44.84,82.02,66.93,61.97,0.06
30.0,eez,Glorioso Islands,55.79,20.18,68.14,51.78,47.76,0.02,94.5,NA,NA,93.65,92.8,-0.08,100.0,20.28,67.66,92.79,85.57,0.09,NA,NA,NA,NA,NA,NA,93.36,38.16,79.94,87.7,82.05,0.0,100.0,24.18,61.05,96.67,93.35,0.04,35.45,26.39,68.62,32.43,29.4,0.1,35.45,NA,NA,32.43,29.4,0.1,100.0,21.56,72.95,96.39,92.79,0.09,70.21,19.87,70.52,64.67,59.13,0.03,73.57,69.36,100.0,NA,NA,96.04,92.09,0.46,100.0,24.18,44.45,95.41,90.83,0.88,0.0,23.92,77.95,0.0,0.0,0.0,NA,17.81,73.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.11,NA,NA,32.34,29.57,0.02,89.0,25.25,63.4,90.91,92.81,-0.25,74.33,30.77,79.94,68.15,61.97,0.06
