region_id,type,label,AO_future,AO_pressures,AO_resilience,AO_score,AO_status,AO_trend,BD_future,BD_pressures,BD_resilience,BD_score,BD_status,BD_trend,CP_future,CP_pressures,CP_resilience,CP_score,CP_status,CP_trend,CS_future,CS_pressures,CS_resilience,CS_score,CS_status,CS_trend,CW_future,CW_pressures,CW_resilience,CW_score,CW_status,CW_trend,ECO_future,ECO_pressures,ECO_resilience,ECO_score,ECO_status,ECO_trend,FIS_future,FIS_pressures,FIS_resilience,FIS_score,FIS_status,FIS_trend,FP_future,FP_pressures,FP_resilience,FP_score,FP_status,FP_trend,HAB_future,HAB_pressures,HAB_resilience,HAB_score,HAB_status,HAB_trend,ICO_future,ICO_pressures,ICO_resilience,ICO_score,ICO_status,ICO_trend,Index_future,Index_score,LE_future,LE_pressures,LE_resilience,LE_score,LE_status,LE_trend,LIV_future,LIV_pressures,LIV_resilience,LIV_score,LIV_status,LIV_trend,LSP_future,LSP_pressures,LSP_resilience,LSP_score,LSP_status,LSP_trend,MAR_future,MAR_pressures,MAR_resilience,MAR_score,MAR_status,MAR_trend,NP_future,NP_pressures,NP_resilience,NP_score,NP_status,NP_trend,SP_future,SP_pressures,SP_resilience,SP_score,SP_status,SP_trend,SPP_future,SPP_pressures,SPP_resilience,SPP_score,SPP_status,SPP_trend,TR_future,TR_pressures,TR_resilience,TR_score,TR_status,TR_trend
11.0,eez,Marshall Islands,57.81,29.73,61.77,54.98,52.15,0.0,91.37,NA,NA,92.38,93.39,-0.11,100.0,31.78,51.28,97.85,95.7,NA,89.98,35.45,51.28,87.75,85.51,NA,65.59,69.17,52.74,69.17,72.76,-0.07,25.76,28.57,61.48,41.45,57.15,-0.98,71.32,32.66,58.59,68.66,66.0,-0.01,71.32,NA,NA,68.66,66.0,-0.01,100.0,31.45,62.04,96.99,93.97,0.0,69.72,35.29,58.89,66.94,64.17,0.01,73.47,73.86,47.74,NA,NA,59.16,70.58,-0.67,69.72,31.7,54.51,76.87,84.02,-0.37,43.66,40.13,52.74,40.98,38.31,0.15,NA,24.13,52.74,NA,NA,NA,98.74,25.9,60.57,91.75,84.77,0.08,56.69,NA,NA,53.96,51.24,0.08,82.73,34.97,46.64,87.77,92.81,-0.22,55.52,52.12,52.74,62.92,70.33,-0.32
12.0,eez,Wake Island,100.0,18.65,71.6,93.5,86.99,0.0,87.97,NA,NA,85.83,83.68,-0.14,78.56,31.95,49.32,76.43,74.3,NA,NA,NA,NA,NA,NA,NA,61.22,61.58,37.21,64.35,67.48,-0.02,69.51,23.38,69.73,69.52,69.53,-0.23,21.26,18.75,72.14,20.03,18.8,-0.07,21.26,NA,NA,20.03,18.8,-0.07,82.6,31.39,65.22,78.45,74.3,NA,60.17,27.06,65.93,56.75,53.33,0.0,69.34,69.43,71.09,NA,NA,73.93,76.78,-0.3,72.68,24.22,57.69,78.35,84.02,-0.37,100.0,31.14,38.55,100.0,100.0,0.0,NA,20.77,38.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.09,NA,NA,78.38,76.67,0.0,93.34,22.14,50.93,93.2,93.06,-0.14,54.52,44.66,37.21,63.0,71.48,-0.32
13.0,eez,Northern Mariana Islands and Guam,91.82,19.67,67.81,85.5,79.17,0.0,94.37,NA,NA,94.77,95.18,-0.1,99.87,30.01,44.96,98.28,96.7,-0.02,95.29,31.68,44.96,93.28,91.28,NA,57.31,65.09,39.13,60.99,64.67,-0.04,51.11,20.22,71.05,48.62,46.14,-0.09,32.89,21.71,72.58,30.59,28.3,-0.01,31.41,NA,NA,29.22,27.03,-0.01,100.0,26.0,64.16,98.55,97.09,-0.01,64.88,31.06,67.03,61.19,57.5,0.01,71.41,71.95,57.74,NA,NA,63.82,69.9,-0.38,64.38,20.22,61.82,79.02,93.66,-0.67,50.11,38.08,40.47,49.91,49.71,0.0,0.76,19.68,40.19,0.77,0.77,-0.12,NA,NA,NA,NA,NA,NA,57.5,NA,NA,55.55,53.61,0.01,88.73,27.1,51.33,91.0,93.26,-0.19,57.4,46.25,39.13,66.1,74.8,-0.31
14.0,eez,Taiwan,90.32,43.6,75.21,85.17,80.02,0.04,93.41,NA,NA,92.64,91.86,-0.11,100.0,34.74,77.01,97.89,95.78,-0.01,100.0,39.81,77.0,95.63,91.27,-0.01,47.05,62.09,86.83,45.62,44.2,-0.03,100.0,33.98,75.56,96.85,93.7,0.0,39.97,43.82,73.7,37.79,35.6,0.04,41.01,NA,NA,37.88,34.74,0.09,100.0,35.33,79.28,95.38,90.76,0.0,71.94,48.27,75.31,67.97,64.0,0.05,70.79,67.34,100.0,NA,NA,92.06,84.12,0.44,100.0,34.72,73.54,87.27,74.53,0.89,26.21,49.79,85.98,24.44,22.68,0.05,42.69,31.97,79.8,38.03,33.36,0.18,56.3,23.46,76.58,53.41,50.51,-0.09,49.07,NA,NA,46.21,43.34,0.05,86.82,44.9,70.88,89.89,92.96,-0.23,30.69,43.81,86.83,26.87,23.04,0.28
15.0,eez,Philippines,64.07,57.29,65.07,62.88,61.69,0.02,78.62,NA,NA,84.25,89.87,-0.26,90.0,40.17,67.14,92.96,95.91,-0.22,49.05,41.27,66.27,69.15,89.24,-0.8,52.27,72.61,77.39,54.86,57.45,-0.16,46.19,43.47,57.46,46.57,46.94,-0.09,44.49,56.7,62.31,43.0,41.5,0.08,39.26,NA,NA,37.82,36.37,0.08,80.62,43.61,67.5,84.58,88.54,-0.25,66.1,55.12,67.83,64.16,62.22,0.03,57.79,60.0,39.31,NA,NA,45.05,50.78,-0.38,32.43,42.43,56.28,43.52,54.62,-0.67,37.58,56.32,75.11,36.48,35.39,0.0,17.78,30.67,64.86,16.55,15.32,0.07,97.6,31.47,73.31,86.5,75.39,0.23,51.84,NA,NA,50.32,48.8,0.02,76.63,56.21,61.25,83.92,91.21,-0.26,15.84,53.72,77.39,16.18,16.52,-0.18
16.0,eez,Australia,100.0,15.11,88.96,98.05,96.09,0.02,99.19,NA,NA,94.81,90.43,0.03,100.0,22.18,92.6,89.4,78.8,0.27,100.0,20.37,92.6,92.92,85.84,0.72,87.32,46.04,92.6,82.84,78.36,-0.06,100.0,18.46,81.01,100.0,100.0,0.06,57.98,19.23,88.67,52.44,46.9,0.01,47.31,NA,NA,42.98,38.65,-0.05,100.0,19.64,89.38,94.48,88.96,0.3,94.18,21.73,89.49,85.02,75.87,0.03,84.65,80.12,100.0,NA,NA,95.62,91.23,0.51,100.0,18.03,67.38,91.23,82.47,0.97,100.0,28.33,92.6,100.0,100.0,0.0,12.15,15.52,87.72,11.81,11.47,-0.27,57.6,14.83,90.01,56.29,54.98,-0.3,97.09,NA,NA,92.51,87.93,0.01,98.38,21.37,89.87,95.13,91.89,-0.23,57.96,32.7,92.6,55.81,53.66,-0.18
17.0,eez,Papua New Guinea,53.87,38.95,51.9,52.54,51.22,0.01,87.79,NA,NA,88.03,88.26,-0.02,92.19,39.78,39.94,89.11,86.02,0.11,96.81,39.75,38.56,83.94,71.07,0.55,57.34,76.34,45.89,65.92,74.51,-0.19,100.0,41.0,52.34,100.0,100.0,-0.03,83.31,45.69,51.73,83.11,82.9,-0.02,83.31,NA,NA,83.1,82.9,-0.02,100.0,39.02,53.98,92.16,84.32,0.21,65.38,41.53,55.53,63.07,60.77,0.04,61.88,61.42,100.0,NA,NA,100.0,100.0,0.49,100.0,43.11,39.28,100.0,100.0,1.0,9.67,45.46,45.89,9.66,9.65,0.0,0.01,33.12,45.89,0.01,0.01,-0.5,8.21,33.01,56.86,11.83,15.45,-0.82,37.52,NA,NA,36.37,35.21,0.02,75.58,45.4,42.43,83.89,92.2,-0.25,1.78,59.99,45.89,3.33,4.88,-0.88
18.0,eez,Fiji,56.74,31.44,62.25,53.83,50.92,0.02,82.2,NA,NA,86.94,91.68,-0.23,98.75,42.84,53.29,97.94,97.14,-0.03,52.56,39.65,54.32,67.56,82.57,-0.61,69.99,64.15,49.62,74.64,79.28,-0.1,82.43,34.89,57.33,80.61,78.79,-0.04,50.41,36.4,55.53,48.6,46.8,0.02,50.41,NA,NA,48.6,46.8,0.02,83.49,36.98,60.49,87.17,90.85,-0.24,62.77,38.07,59.34,60.23,57.69,0.03,67.92,70.72,56.28,NA,NA,67.06,77.84,-0.5,30.12,35.84,45.8,53.5,76.88,-0.96,78.76,43.09,49.62,77.93,77.1,0.0,0.01,28.53,49.62,0.01,0.01,NA,41.93,40.3,63.84,41.71,41.5,-0.1,70.76,NA,NA,69.08,67.39,0.01,80.9,38.55,46.15,86.71,92.51,-0.22,99.62,50.76,49.62,99.81,100.0,0.0
19.0,eez,Tuvalu,49.76,30.92,59.05,47.5,45.25,0.01,90.82,NA,NA,93.56,96.31,-0.1,100.0,34.53,48.76,100.0,100.0,0.06,NA,NA,NA,NA,NA,NA,68.48,66.37,54.09,71.18,73.88,-0.05,100.0,31.57,63.28,100.0,100.0,0.02,95.93,37.19,58.96,93.26,90.6,-0.02,95.92,NA,NA,93.26,90.6,-0.02,100.0,31.39,61.89,99.99,99.98,0.03,66.54,35.49,59.66,63.77,61.0,0.02,78.54,76.94,100.0,NA,NA,100.0,100.0,0.51,100.0,33.37,52.56,100.0,100.0,1.0,7.73,38.93,54.09,7.55,7.36,0.0,0.99,22.64,54.09,0.87,0.75,0.32,NA,NA,NA,NA,NA,NA,37.13,NA,NA,35.66,34.18,0.01,81.64,37.21,47.06,87.14,92.64,-0.23,86.21,51.85,54.09,74.33,62.46,0.56
20.0,eez,South Korea,100.0,32.37,73.95,95.21,90.42,0.03,94.42,NA,NA,92.35,90.28,-0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.66,63.5,86.5,64.41,63.16,-0.05,100.0,35.54,72.28,100.0,100.0,0.01,37.27,41.28,71.81,36.98,36.7,-0.13,40.79,NA,NA,40.16,39.52,-0.12,100.0,37.42,76.13,94.18,88.35,0.01,72.23,44.87,77.27,67.11,62.0,0.09,72.55,69.71,100.0,NA,NA,94.78,89.56,0.48,100.0,29.58,64.76,89.56,79.12,0.94,38.71,46.43,81.96,36.21,33.71,0.05,60.71,31.93,78.2,58.08,55.45,-0.09,100.0,22.62,83.91,95.62,91.24,0.19,55.47,NA,NA,51.66,47.85,0.07,88.85,43.67,70.98,90.53,92.21,-0.19,24.01,46.31,86.5,23.53,23.04,-0.14
21.0,eez,North Korea,76.22,47.57,48.64,74.78,73.33,0.05,88.66,NA,NA,92.02,95.39,-0.06,93.68,55.23,31.84,96.84,100.0,0.02,NA,NA,NA,NA,NA,NA,50.43,84.08,53.42,55.23,60.04,-0.09,47.17,48.8,34.53,48.35,49.52,0.0,46.08,56.55,48.98,46.69,47.3,0.0,39.87,NA,NA,40.34,40.82,-0.01,100.0,51.09,53.75,99.12,98.24,0.05,62.65,55.78,50.09,61.32,60.0,0.09,50.99,52.22,73.4,NA,NA,70.17,66.94,0.16,99.62,48.8,38.72,91.99,84.36,0.32,0.06,61.43,53.99,0.06,0.06,0.0,14.43,42.49,51.55,14.35,14.27,-0.03,5.27,40.58,51.1,9.86,14.45,-1.0,31.35,NA,NA,30.69,30.03,0.05,77.33,57.67,41.55,84.93,92.53,-0.17,0.0,67.44,53.42,0.0,0.0,0.0
24.0,eez,Cambodia,68.06,52.22,62.34,66.78,65.5,0.01,80.08,NA,NA,83.77,87.45,-0.16,81.47,42.27,60.2,80.66,79.85,-0.06,78.21,44.16,59.11,77.05,75.88,-0.03,44.26,77.62,72.38,50.39,56.52,-0.3,100.0,50.55,48.34,100.0,100.0,0.19,59.53,56.78,57.29,58.16,56.8,0.07,59.29,NA,NA,57.91,56.54,0.07,87.28,43.74,62.17,86.14,84.99,-0.05,55.43,50.67,62.67,53.97,52.5,0.02,64.86,64.48,74.42,NA,NA,74.68,74.94,0.1,48.84,50.55,40.44,49.36,49.88,0.02,58.67,55.74,70.11,57.34,56.01,0.0,19.6,36.56,57.79,15.99,12.39,0.76,12.0,36.78,66.35,12.19,12.38,-0.19,57.05,NA,NA,55.65,54.25,0.01,72.88,57.28,56.06,81.4,89.91,-0.28,93.77,60.27,72.38,85.76,77.75,0.25
25.0,eez,Thailand,79.54,48.97,66.43,76.89,74.24,0.02,80.33,NA,NA,85.18,90.03,-0.26,77.45,41.44,63.72,82.31,87.18,-0.28,71.87,43.36,63.32,78.76,85.65,-0.34,51.03,72.13,77.87,53.17,55.3,-0.14,100.0,43.22,59.34,100.0,100.0,0.04,61.55,51.12,62.51,59.87,58.2,0.03,60.98,NA,NA,60.82,60.66,-0.06,83.33,41.82,69.94,86.48,89.62,-0.24,63.08,49.57,68.07,60.77,58.46,0.03,73.37,72.52,94.74,NA,NA,85.69,76.64,0.49,89.47,43.22,58.08,71.38,53.28,0.94,51.3,55.49,73.33,49.87,48.45,0.0,58.95,36.23,69.38,64.25,69.55,-0.39,85.9,31.87,70.2,77.5,69.11,0.17,57.19,NA,NA,55.32,53.45,0.01,77.33,52.33,63.92,83.89,90.45,-0.27,74.68,54.43,77.87,69.59,64.5,0.12
26.0,eez,Andaman and Nicobar,69.76,34.57,62.74,66.32,62.88,0.02,91.86,NA,NA,91.89,91.92,-0.08,100.0,34.93,63.16,96.73,93.45,0.12,92.64,37.42,61.52,89.65,86.65,-0.02,61.11,73.85,76.15,62.5,63.89,-0.08,94.19,37.05,55.47,91.88,89.58,-0.01,35.64,41.04,61.47,33.87,32.1,0.06,35.64,NA,NA,33.87,32.1,0.06,100.0,35.44,67.82,95.34,90.69,0.08,68.47,38.39,63.46,65.34,62.21,0.03,68.77,66.92,80.36,NA,NA,77.71,75.06,0.04,66.54,39.23,51.81,63.54,60.54,0.09,17.53,47.42,76.15,16.77,16.01,0.0,NA,29.08,68.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.0,NA,NA,41.06,39.11,0.01,83.73,42.87,59.51,88.43,93.14,-0.23,44.52,56.16,76.15,42.55,40.59,0.05
28.0,eez,Comoro Islands,45.1,38.31,55.84,43.86,42.61,0.0,86.39,NA,NA,88.56,90.73,-0.12,83.08,48.41,51.91,82.6,82.13,0.0,86.51,48.39,51.91,86.01,85.52,0.0,36.84,78.23,59.27,44.09,51.34,-0.33,91.94,52.02,46.94,92.68,93.41,0.0,58.98,43.89,56.87,52.54,46.1,0.35,58.98,NA,NA,52.54,46.1,0.35,92.26,45.46,59.44,90.23,88.19,0.0,66.42,46.92,60.75,63.71,61.0,0.06,60.6,60.71,92.81,NA,NA,92.24,91.68,0.01,93.67,52.02,60.11,91.8,89.94,0.02,0.34,53.02,63.24,0.33,0.33,0.0,NA,34.59,54.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.38,NA,NA,32.02,30.66,0.03,80.52,45.98,52.02,86.9,93.27,-0.23,22.35,61.42,59.27,24.48,26.61,-0.23
29.0,eez,Mayotte,57.96,26.08,80.35,53.18,48.4,0.03,95.1,NA,NA,93.97,92.85,-0.11,100.0,31.44,82.13,92.81,85.61,0.09,99.05,32.75,82.13,92.31,85.57,-0.01,51.76,63.22,81.91,51.25,50.75,-0.06,100.0,28.78,66.96,100.0,100.0,0.0,60.46,33.66,79.73,51.93,43.4,0.36,59.97,NA,NA,51.51,43.05,0.36,100.0,30.43,79.89,96.39,92.77,0.03,58.86,33.28,77.73,54.43,50.0,0.05,70.13,66.91,100.0,NA,NA,100.0,100.0,0.19,100.0,28.78,53.03,100.0,100.0,0.38,100.0,38.47,79.92,100.0,100.0,0.0,1.37,16.5,75.3,1.18,0.99,0.28,0.0,17.78,77.84,0.0,0.0,-1.0,79.43,NA,NA,77.21,75.0,0.02,90.2,34.13,74.47,91.56,92.93,-0.24,58.06,46.61,81.91,56.88,55.69,-0.11
30.0,eez,Glorioso Islands,58.52,20.54,78.35,53.46,48.4,0.03,95.73,NA,NA,94.26,92.8,-0.1,100.0,30.75,79.95,92.79,85.57,0.09,NA,NA,NA,NA,NA,NA,93.24,38.37,79.73,87.65,82.05,0.0,100.0,25.14,61.48,96.71,93.41,0.06,45.17,26.86,77.52,38.19,31.2,0.42,45.17,NA,NA,38.19,31.2,0.42,100.0,26.35,77.88,96.39,92.79,0.05,73.72,20.69,75.51,67.36,61.0,0.04,79.96,75.37,100.0,NA,NA,95.05,90.1,0.32,100.0,25.14,44.73,93.39,86.78,0.57,100.0,24.45,77.74,100.0,100.0,1.0,NA,18.66,73.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.86,NA,NA,83.68,80.5,0.52,91.46,26.11,72.29,92.13,92.81,-0.25,60.15,33.05,79.73,57.92,55.69,-0.11
